FID,ANNEE,SUPER_HA,Ia,NIVEAU,Longitude,Latitude,X,Y,RastX,RastY
35946,2012,2.903155094,3,Grave,-67.38584788,49.82863004,1918995.531,515240.5917,79697.3898,647620.9768
35947,2012,0.02935195,3,Grave,-69.73588884,49.82966964,1764756.11,447286.9669,-88401.29105,647958.6682
35948,2012,0.035147933,3,Grave,-69.69501836,49.82983982,1767451.594,448439.1846,-85477.84872,647927.83
35949,2012,0.009410549,3,Grave,-68.83349267,49.82991493,1824249.806,472771.4598,-23855.20817,647277.9857
35950,2012,6.752261336,3,Grave,-67.36950679,49.82812189,1920082.764,515682.6281,80865.86029,647662.8858
35951,2012,5.316118293,2,Modéré,-67.31322734,49.82881578,1923711.355,517452.923,84889.97872,647804.7893
35952,2012,1.703693187,3,Grave,-68.87976444,49.82963359,1821219.709,471416.8731,-27164.8484,647218.834
35953,2012,1.907542186,3,Grave,-67.36682635,49.82958326,1920188.961,515910.5297,81055.02035,647827.5011
35954,2012,0.020740799,3,Grave,-67.37006812,49.8306099,1919930.14,515915.9288,80821.36542,647937.3475
35955,2012,1.015498989,2,Modéré,-67.88759933,49.83022022,1886213.886,500392.2337,43805.23146,647443.5989
35956,2012,186.519529,2,Modéré,-67.98515756,49.81821292,1880389.397,496290.8831,36836.60645,646060.7586
35957,2012,0.129731517,2,Modéré,-67.73434596,49.83049921,1896203.716,504977.0861,54766.79091,647579.9996
35958,2012,33.44669563,3,Grave,-68.93851836,49.82799489,1817427.856,469569.7106,-31369.05746,647106.1875
35959,2012,7.968673904,1,Léger,-68.55647799,49.82713451,1842567.613,480473.9374,-4040.221693,646916.5194
35960,2012,0.105957936,1,Léger,-68.51342166,49.83175262,1845185.351,482190.4725,-960.0357062,647425.7035
35961,2012,222.5785696,1,Léger,-67.26571408,49.81991354,1927217.844,517996.2316,88305.246,646877.9009
35962,2012,0.054793257,1,Léger,-68.77483092,49.83297855,1827969.275,474766.899,-19657.77111,647598.9275
35963,2012,0.021997894,1,Léger,-68.77578418,49.83312251,1827900.242,474754.1281,-19725.89262,647615.1088
35964,2012,1615.758959,1,Léger,-68.69384415,49.81401833,1835510.43,475172.4862,-12399.8018,645188.0876
35965,2012,0.005454328,1,Léger,-70.13006991,49.83331601,1738497.305,436805.0278,-116583.0057,648926.3786
35966,2012,173.3874697,1,Léger,-70.18132218,49.82410718,1735486.932,434461.2296,-120271.7934,647993.1078
35967,2012,0.724177092,2,Modéré,-67.88651061,49.83314966,1886150.684,500720.2604,43880.32886,647768.1957
35968,2012,359.1651322,1,Léger,-69.92022655,49.81700069,1753096.419,440892.9582,-101612.8991,646802.4602
35969,2012,0.481061031,3,Grave,-69.71384729,49.8335533,1766047.113,448295.7895,-86817.56002,648361.0807
35970,2012,309.8040665,2,Modéré,-70.16592421,49.81991277,1736685.228,434451.205,-119181.5174,647503.56
35971,2012,0.916443351,1,Léger,-70.1281968,49.83388339,1738597.522,436914.3858,-116447.6368,648986.0541
35972,2012,269.9566967,1,Léger,-70.12727331,49.82443835,1739057.884,435971.355,-116405.399,647940.3247
35973,2012,0.6643958,3,Grave,-67.73292265,49.83354844,1896156.026,505327.0141,54864.98102,647918.2595
35974,2012,65.96885769,2,Modéré,-68.66596543,49.83054783,1835228.307,477654.9551,-11871.61479,647306.1571
35975,2012,0.041550747,2,Modéré,-69.60319117,49.8346593,1773313.767,451487.5419,-78901.91554,648355.2384
35976,2012,4.393231476,3,Grave,-67.3880764,49.83351248,1918625.564,515664.4964,79458.6003,648184.7036
35977,2012,58.08954133,1,Léger,-68.87729747,49.83022939,1821355.775,471548.072,-26988.4154,647328.3143
35978,2012,444.5579589,2,Modéré,-67.83110727,49.81603012,1890554.295,500636.8345,47860.70339,645910.4509
35979,2012,6.826921524,2,Modéré,-70.15209879,49.83454451,1736984.718,436329.1336,-118155.1031,649098.3251
35980,2012,41.83885637,2,Modéré,-68.81017695,49.83171701,1825702.476,473623.5561,-22186.54263,647469.7596
35981,2012,176.1484731,1,Léger,-67.1667724,49.82398732,1933457.978,521408.2917,95374.65267,647455.3716
35982,2012,110.4023804,1,Léger,-67.20673305,49.82941432,1930606.61,520739.6847,92505.55442,648002.9688
35983,2012,5.669595171,1,Léger,-70.12402819,49.83484621,1738833.212,437127.0338,-116147.1362,649085.7244
35984,2012,0.07543589,3,Grave,-67.37488567,49.83590727,1919369.55,516303.345,80467.59616,648517.6358
35985,2012,158.9426297,2,Modéré,-68.92483288,49.82108644,1818633.536,469258.1741,-30394.6213,646336.229
35986,2012,210.3542415,1,Léger,-68.91525892,49.82471123,1819103.171,469900.5716,-29707.33775,646733.0575
35987,2012,728.9063071,3,Grave,-67.29517243,49.8134391,1925605.045,516453.0879,86209.98854,646125.9823
35988,2012,1.088661018,3,Grave,-67.13040289,49.83776071,1935172.872,523897.4563,97947.00999,649027.335
35989,2012,428.1780993,3,Grave,-67.73162036,49.80954388,1897347.548,502944.3417,54986.49057,645264.3765
35990,2012,83.11873112,2,Modéré,-68.8315023,49.83567881,1824125.071,473414.307,-23709.88503,647914.7075
35991,2012,0.032933595,2,Modéré,-69.17901687,49.83861597,1801127.621,463809.7561,-48561.3661,648414.9664
35992,2012,0.555635975,1,Léger,-67.15752892,49.83812774,1933394.014,523109.398,96006.55614,649031.1525
35993,2012,0.039943898,1,Léger,-68.81049994,49.83920363,1825349.035,474374.9887,-22206.05908,648297.731
35994,2012,0.029458168,1,Léger,-68.810904,49.839472,1825310.574,474390.6615,-22234.82706,648327.5326
35995,2012,31.33279131,3,Grave,-67.12645335,49.83664103,1935482.003,523905.2039,98231.79445,648908.9529
35996,2012,0.005675974,3,Grave,-69.8687696,49.84040509,1755505.424,444707.9552,-97882.24575,649318.5664
35997,2012,9.889382468,3,Grave,-68.62049178,49.83921919,1837826.333,479848.0031,-8617.244076,648258.5297
35998,2012,0.014624189,3,Grave,-67.40146577,49.8410143,1917402.173,516015.3949,78558.08261,649052.7735
35999,2012,28.13731966,2,Modéré,-68.85832047,49.83791818,1822262.99,472873.1778,-25626.73122,648171.57
36000,2012,1469.28899,3,Grave,-69.2259078,49.79449296,1797870.805,457986.6708,-53506.5972,644894.6606
36001,2012,0.847365424,3,Grave,-68.22001844,49.84094077,1863993.881,491676.0901,20022.73218,648480.819
36002,2012,6.398761215,1,Léger,-68.00159064,49.8402423,1878309.061,498031.1326,35643.82215,648488.5391
36003,2012,1383.107148,1,Léger,-68.53287307,49.82135299,1844375.545,480571.5282,-2351.93457,646276.0356
36004,2012,0.05565064,2,Modéré,-68.86763851,49.84255507,1821445.101,473077.5931,-26290.50751,648687.6931
36005,2012,0.012652603,2,Modéré,-68.86723079,49.84285481,1821458.629,473119.7364,-26261.18083,648720.6886
36006,2012,514.6186116,2,Modéré,-69.08616852,49.83000568,1807620.789,465566.8432,-41929.09851,647404.1629
36007,2012,191.0814873,1,Léger,-70.17879523,49.83772208,1735080.217,435926.3101,-120055.8141,649494.071
36008,2012,0.454660088,2,Modéré,-68.75402426,49.84315074,1828884.047,476398.2547,-18165.5512,648718.2714
36009,2012,3.538965027,1,Léger,-67.15558655,49.8415836,1933357.737,523515.472,96138.26872,649415.8442
36010,2012,0.012671806,3,Grave,-68.14505923,49.8436682,1868774.136,494151.5215,25381.86591,648806.1973
36011,2012,1.023442159,1,Léger,-69.93226621,49.84320361,1751183.188,443244.063,-102416.1735,649716.8331
36012,2012,0.465311721,1,Léger,-68.75183508,49.84358376,1829008.581,476505.1826,-18008.83284,648765.6011
36013,2012,321.2917272,1,Léger,-67.22936949,49.8304315,1929087.889,520154.9709,90884.63233,648086.3157
36014,2012,0.014451845,3,Grave,-69.70037108,49.84434067,1766474.888,449772.7209,-85833.78834,649537.53
36015,2012,281.5901354,2,Modéré,-67.41885357,49.83146487,1916715.757,514530.5655,77330.70997,647977.9449
36016,2012,0.088358721,3,Grave,-69.7104812,49.84496315,1765779.858,449555.627,-86555.48983,649618.5323
36017,2012,0.020931998,2,Modéré,-68.75702861,49.84510329,1828599.909,476510.1909,-18379.6185,648934.9499
36018,2012,0.885083087,1,Léger,-69.92735836,49.8449199,1751435.017,443554.8928,-102061.4918,649899.5721
36019,2012,0.034754334,1,Léger,-69.42407848,49.84552829,1784669.736,457606.7544,-66076.76344,649375.5803
36020,2012,420.6971154,2,Modéré,-68.70660657,49.83706135,1832269.19,477144.6057,-14776.63135,648034.0614
36021,2012,0.050353971,2,Modéré,-68.87169342,49.84604113,1821024.21,473315.835,-26578.47675,649074.6751
36022,2012,0.030949083,2,Modéré,-68.87193757,49.84623616,1820999.527,473328.6697,-26595.82269,649096.3322
36023,2012,0.101710514,1,Léger,-69.57890989,49.84617264,1774421.284,453340.7207,-77146.21965,649601.7684
36024,2012,0.258250751,2,Modéré,-70.00304578,49.84578156,1746386.812,441562.0237,-107470.6499,650105.643
36025,2012,0.020398862,1,Léger,-67.15071398,49.84654273,1933441.044,524161.5528,96476.3234,649970.6875
36026,2012,64.64095298,2,Modéré,-68.94095194,49.84007709,1816734.133,470728.9142,-31534.92147,648443.2833
36027,2012,0.036946201,2,Modéré,-67.28549846,49.84656752,1924683.851,520076.2652,86839.92612,649800.7887
36028,2012,0.233748037,2,Modéré,-69.25435518,49.84635057,1795825.371,462467.6085,-53940.143,649324.1764
36029,2012,0.717807929,3,Grave,-69.71156298,49.84651021,1765641.936,449683.7415,-86629.93881,649790.8906
36030,2012,0.102587424,2,Modéré,-67.28474237,49.84682981,1924720.719,520125.5082,86893.4909,649830.7073
36031,2012,0.037202098,2,Modéré,-67.28563447,49.84694265,1924657.457,520109.8551,86829.49787,649842.1003
36032,2012,0.022448558,2,Modéré,-69.25516349,49.8471408,1795737.601,462525.3211,-53997.01724,649412.1646
36033,2012,116.4497069,3,Grave,-68.29479153,49.8425042,1859028.633,489645.9925,14674.87632,648635.5706
36034,2012,0.009105694,3,Grave,-67.08787369,49.84740485,1937479.774,526160.2575,100967.063,650152.6962
36035,2012,0.464869769,2,Modéré,-68.74836146,49.84696953,1829086.158,476948.9371,-17759.13452,649139.129
36036,2012,24.52018212,1,Léger,-67.1521712,49.84315044,1933505.87,523776.6014,96379.19041,649593.6574
36037,2012,131.4482636,1,Léger,-69.02052,49.83772966,1811602.869,468220.7032,-37227.01544,648221.9306
36038,2012,0.029691839,3,Grave,-68.48983953,49.84818846,1845994.288,484541.1653,726.508339,649243.1527
36039,2012,1594.300153,2,Modéré,-69.59481804,49.81682934,1774636.178,449899.0632,-78333.17336,646374.0709
36040,2012,0.014358586,1,Léger,-67.68273076,49.84929941,1898702.14,508412.329,58434.89882,649699.6381
36041,2012,0.006910136,2,Modéré,-68.26351884,49.8492301,1860771.661,491241.3184,16908.80783,649386.224
36042,2012,242.835895,1,Léger,-67.82802382,49.84110615,1889603.552,503259.2158,48055.25264,648685.5428
36043,2012,1.21106582,1,Léger,-68.11597968,49.84885658,1870439.868,495530.9438,27458.2506,649390.6574
36044,2012,0.017367999,2,Modéré,-67.87840929,49.84970334,1885920.588,502631.5459,44443.86793,649603.6441
36045,2012,0.020147359,2,Modéré,-68.42110697,49.84989953,1850421.916,486711.7576,5640.914467,649435.4209
36046,2012,3.8646771,2,Modéré,-68.74908395,49.84912694,1828942.772,477147.2712,-17809.96505,649377.8741
36047,2012,1.0597952,1,Léger,-67.78295866,49.84957177,1892154.535,505453.0557,51268.54109,649652.9279
36048,2012,0.02329761,1,Léger,-69.89333877,49.85046799,1753450.262,445060.0643,-99617.32994,650465.022
36049,2012,0.042747241,1,Léger,-69.89434794,49.85060883,1753377.476,445046.6583,-99689.16791,650481.9977
36050,2012,28.96067448,3,Grave,-67.07071653,49.84740622,1938040.31,526683.2004,101582.3629,650236.5494
36051,2012,7.063854739,1,Léger,-67.86771764,49.84810331,1886691.802,502787.1072,45209.86822,649433.4118
36052,2012,0.05076654,1,Léger,-69.89507801,49.85126666,1753301.119,445093.8591,-99739.94015,650555.7442
36053,2012,185.6487556,2,Modéré,-67.84839604,49.84494277,1888097.838,503041.4503,46594.54254,649096.337
36054,2012,0.026258384,1,Léger,-69.89315722,49.85152134,1753417.367,445172.8724,-99602.08398,650581.226
36055,2012,0.207614954,2,Modéré,-68.39981993,49.85138733,1851749.545,487482.0067,7162.723061,649601.8458
36056,2012,178.4198646,1,Léger,-67.26938004,49.84123287,1925981.289,520028.0017,88002.55008,649230.633
36057,2012,0.028544386,2,Modéré,-67.87184952,49.85165108,1886259.398,503022.6647,44910.99043,649823.1118
36058,2012,0.09684745,2,Modéré,-69.25953008,49.85164765,1795253.102,462861.3657,-54303.94336,649913.8079
36059,2012,0.07291793,1,Léger,-67.11538555,49.85189554,1935482.739,525773.415,98990.60453,650610.7436
36060,2012,361.3413091,1,Léger,-69.12103938,49.84245877,1804777.762,465844.4456,-44411.46853,648802.1951
36061,2012,0.002423682,1,Léger,-67.86834341,49.85217627,1886464.124,503179.6549,45161.1478,649883.3911
36062,2012,62.27336033,2,Modéré,-67.3676472,49.84550417,1919392.605,517486.9944,80968.46419,649586.8926
36063,2012,0.170276223,1,Léger,-69.92638285,49.85210119,1751193.8,444316.8795,-101975.921,650692.1302
36064,2012,63.15902246,1,Léger,-67.77147192,49.8498093,1892892.77,505818.8034,52089.53266,649687.5101
36065,2012,4752.970682,3,Grave,-68.62693442,49.77054358,1840474.359,472691.1048,-9089.409431,640663.5428
36066,2012,0.044942244,2,Modéré,-68.39988735,49.85308515,1851668.684,487652.0564,7157.63998,649789.5826
36067,2012,0.018251079,2,Modéré,-67.28432225,49.85322757,1924448.636,520781.2577,86911.50938,650538.5788
36068,2012,0.343203577,2,Modéré,-67.87060451,49.85304021,1886276.936,503199.7987,44998.65122,649977.4967
36069,2012,0.019559362,2,Modéré,-67.2839272,49.85328182,1924471.769,520798.6626,86939.64747,650545.0565
36070,2012,0.03214821,2,Modéré,-68.4001345,49.85345054,1851636.042,487681.8813,7139.913664,649829.9631
36071,2012,0.028213928,2,Modéré,-67.28555639,49.8538439,1924339.596,520805.8649,86822.12949,650605.2236
36072,2012,0.063087852,1,Léger,-69.44355486,49.85393526,1783020.145,457918.3282,-67457.09593,650323.3143
36073,2012,0.011500721,1,Léger,-69.53098467,49.85447646,1777227.109,455526.6991,-73706.39534,650469.3896
36074,2012,386.9398031,3,Grave,-68.22490271,49.84284549,1863587.885,491725.5279,19672.51907,648689.9806
36075,2012,1657.946696,1,Léger,-68.37005877,49.82531985,1854874.012,485707.9269,9295.767138,646722.4263
36076,2012,8.706999984,1,Léger,-68.14350666,49.85151861,1868519.002,494991.0695,25488.5639,649674.8314
36077,2012,0.114375036,1,Léger,-68.3758541,49.8546125,1853174.023,488506.7129,8875.623813,649961.1686
36078,2012,1.218648247,1,Léger,-68.12155325,49.85402353,1869840.521,495889.5236,27056.71161,649959.8861
36079,2012,15.56221371,3,Grave,-67.091243,49.84958703,1937158.316,526276.6279,100721.4254,650389.1913
36080,2012,8.36101578,2,Modéré,-70.06610398,49.85325833,1741892.941,440598.8166,-111960.6328,651028.9116
36081,2012,1782.305435,2,Modéré,-67.34770837,49.8265654,1922831.833,516184.1174,83992.2979,645713.7573
36082,2012,0.006768916,3,Grave,-68.44005035,49.85564998,1848922.118,486743.6072,4285.914956,650069.9885
36083,2012,1055.844034,2,Modéré,-67.74781491,49.82492499,1895581.859,504012.7187,53809.64275,646952.8911
36084,2012,2598.680987,2,Modéré,-68.88456733,49.80693986,1821908.256,468970.6528,-27522.93214,644754.7258
36085,2012,0.161965191,2,Modéré,-69.97841811,49.85600328,1747583.363,443285.2342,-105686.6265,651199.0335
36086,2012,399.7397456,2,Modéré,-69.98627137,49.84625017,1747477.759,442070.6567,-106270.4025,650132.3727
36087,2012,0.138321213,2,Modéré,-69.67657134,49.85649766,1767525.392,451676.4045,-84110.01611,650853.4026
36088,2012,0.241568813,2,Modéré,-69.67308399,49.85679067,1767743.205,451803.2631,-83860.20528,650881.706
36089,2012,0.316555669,2,Modéré,-69.98044925,49.85671147,1747418.801,443301.95,-105830.1842,651280.3302
36090,2012,0.124123941,2,Modéré,-69.67578206,49.85690037,1767560.231,451739.4925,-84052.86545,650897
36091,2012,0.221657129,2,Modéré,-69.98125487,49.85707624,1747351.439,443317.1697,-105841.4386,651312.6794
36092,2012,581.6588998,3,Grave,-69.86923645,49.83817333,1755569.601,444466.2673,-97920.62043,649072.223
36093,2012,1996.172249,1,Léger,-68.79502746,49.82903597,1826816.254,473786.0668,-21104.87035,647169.0289
36094,2012,0.023279463,1,Léger,-68.13111789,49.85782834,1869042.266,495993.1457,26370.73284,650377.0432
36095,2012,306.2550167,2,Modéré,-68.15676224,49.84208161,1868080.727,493647.1504,24545.7704,648626.5934
36096,2012,0.159795296,1,Léger,-68.8862597,49.85795287,1819539.624,474109.8111,-27612.93967,650397.3687
36097,2012,0.168939397,1,Léger,-68.67809333,49.85817462,1833200.238,480109.5761,-12731.52652,650363.2086
36098,2012,5.626488683,1,Léger,-67.87934858,49.85541021,1885597.61,503179.7531,44371.2402,650234.0938
36099,2012,1242.555215,2,Modéré,-67.71019528,49.83254142,1897685.103,505902.7126,56491.75974,647824.1117
36100,2012,54.27644936,1,Léger,-68.65992008,49.85491222,1834538.298,480302.4097,-11433.16065,649999.3949
36101,2012,47.40305334,1,Léger,-68.19460343,49.85423365,1865054.064,493766.0503,21833.98892,649958.1636
36102,2012,1.113881033,3,Grave,-68.44198869,49.85821581,1848679.764,486947.2919,4147.109398,650353.6018
36103,2012,0.01240668,3,Grave,-69.73618219,49.8586824,1763492.394,450245.1064,-88366.85303,651166.7926
36104,2012,0.505621637,2,Modéré,-69.67748949,49.85848292,1767379.401,451853.7758,-84172.03427,651073.9799
36105,2012,3.635615662,1,Léger,-67.93563992,49.85785746,1881811.246,501759.7593,40344.84335,650471.3851
36106,2012,14.46164527,2,Modéré,-69.79824728,49.8563628,1759488.725,448289.0943,-92807.67386,650988.8982
36107,2012,0.040350923,2,Modéré,-69.68043595,49.85909123,1767158.59,451834.0773,-84381.53108,651144.7075
36108,2012,0.057507165,1,Léger,-68.88606861,49.85914525,1819499.421,474236.4861,-27598.56787,650529.1448
36109,2012,0.068603986,3,Grave,-69.7366316,49.85955387,1763425.317,450321.7416,-88397.31056,651263.6997
36110,2012,0.525793883,2,Modéré,-70.16214177,49.85846545,1735309.204,438507.4071,-118811.7963,651759.4208
36111,2012,1.389620091,1,Léger,-67.88017185,49.85960875,1885351.369,503579.1585,44308.36043,650697.8435
36112,2012,0.127193158,1,Léger,-69.87365266,49.86035969,1754330.863,446615.1657,-98189.04193,651531.4269
36113,2012,0.120898027,1,Léger,-69.17356971,49.86061877,1800522.962,466205.118,-48148.91099,650844.2442
36114,2012,1611.880598,3,Grave,-68.91257373,49.82905691,1819409.122,470418.385,-29810.7773,644945.7218
36115,2012,1230.134993,2,Modéré,-67.1410154,49.81792196,1935415.301,521580.8287,97228.15831,646818.6855
36116,2012,0.002086416,2,Modéré,-67.87935264,49.86176893,1885305.777,503821.4885,44364.84813,650937.2132
36117,2012,2.260389025,2,Modéré,-67.93322238,49.86106802,1881822.134,502155.4832,40514.85221,650827.7602
36118,2012,4.362420886,2,Modéré,-69.79266636,49.86112563,1759653.921,448930.6041,-92399.24158,651508.2611
36119,2012,31.47004935,2,Modéré,-70.08587431,49.85831485,1740369.158,440575.7297,-113361.3991,651619.0409
